keyphrase	tfidf	cuewords	localspan	cscore	dispersion	keyword
nature of growth	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
growth that internet	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
ten million hosts	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
hundred million hosts	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
number of nodes	0.000635024815424	0.0	0.0	1.58496250072	0.0000000000	False
nodes have increased	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
exponential growth continues	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
number of internet	0.00117374024073	0.0	0.0	0.0	0.0000000000	False
popular in fact	0.00288619590677	0.0	0.0	3.16992500144	0.0000000000	False
first one telnet	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
telnet i told	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
user to log	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
computer and start	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
session that means	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
running a program	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
viewing the file	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
program is coming	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
file between machines	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
mail in fact	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
fact today email	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
single largest application	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
invariable uses email	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
email this email	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
part and partsell	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
partsell of daily	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
snail in comparison	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
obsolete and redundant	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
prefer to send	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
documents and reports	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
reports by email	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
surface mail gopher	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
gopher although today	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
eighties and mid	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
nineties where gopher	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
access the document	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
number of persons	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
persons can communicate	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
message that message	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
education this usenet	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
important application news	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
discussion group news	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
group news group	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
float a topic	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
forum can post	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
post their reviews	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
problem i post	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
post the problem	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
solution and posting	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
posted a solution	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
find a solution	0.00117374024073	0.0	0.0	1.58496250072	0.0000000000	False
lastly the world	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
today infact today	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
infact today world	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
today world wide	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
mail like ftp	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
ftp like news	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
umbrella of world	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
web so world	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
integrates other application	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
single common interface	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
interface we start	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
start a browser	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
popular now suppose	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
email electronic mail	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
systems they support	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
support electronic mail	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
send a mail	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
reaches the destination	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
company i manufacture	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
computers i manufacture	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
manufacture operating systems	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
systems i design	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
built a computer	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
compliant or compatible	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
develop the software	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
question of internet	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
agency no central	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
standards are enforced	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
standards are published	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
accepted and practiced	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
request for comments	0.00288619590677	0.0	0.0	3.16992500144	0.0000000000	False
comments or rfc	0.00288619590677	0.0	0.0	0.0	0.0000000000	False
volunteer um voluntary	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
essentially non profit	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
non profit organizations	0.0	0.0	0.0	0.0	0.0000000000	False
created in order	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
order to bind	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
basically volunteer organization	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
internet architecture board	0.00144309795338	0.0	0.0	0.0	0.0000000000	True
architecture board iab	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
board iab internet	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
iab internet engineering	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
internet engineering task	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
engineering task force	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
task force ietf	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
ietf and internet	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
internet engineering steering	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
engineering steering group	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
group or iesg	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
created they exist	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
documents are published	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
published well means	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
formed but working	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
suggestion say means	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
discovered or designed	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
approach those groups	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
groups can formulate	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
groups are supported	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
supported or chartered	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
putting this ietf	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
supporting my effort	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
membership is voluntary	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
voluntary well working	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
team my team	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
negotiating the standardization	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
basic process involved	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
group will start	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
start by making	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
making a draft	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
details in form	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
working group designs	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
internet draft working	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
draft working directory	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
put a draft	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
internet draft directory	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
submit your design	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
document or draft	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
internet online working	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
online working directory	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
draft will remain	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
months six months	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
months feedback reviews	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
reviews and comments	0.00288619590677	0.0	0.0	1.58496250072	0.0000000000	False
reviews and feedback	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
draft are obtained	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
approve the publication	0.00288619590677	0.0	0.0	3.16992500144	0.0000000000	False
received are favorable	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
number of people	0.00234748048146	0.0	0.0	1.58496250072	0.0000000000	False
standard merits publications	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
popular so juts	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
iesg this internet	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
engineering um steering	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
request for common	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
rfc the working	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
group subsequently refine	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
refine the draft	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
draft to produce	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
produce revised versions	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
proposed a protocol	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
version one point	0.00288619590677	0.0	0.0	3.16992500144	0.0000000000	False
original working group	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
draft the first	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
drafts are submitted	0.00288619590677	0.0	0.0	0.0	0.0000000000	False
months period comments	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
comments are obtained	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
comments the draft	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
showing the rejection	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
accepted as informal	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
informal rfc informational	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
rfc informational rfc	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
rfc well informational	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
informational rfc means	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
document or informational	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
publish a document	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
experimental results suppose	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
suppose i analyze	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
analyze the nature	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
nature of internet	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
traffic what kind	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
kind of internet	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
internet application running	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
kind of bandwidth	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
bandwidth they consume	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
consume what kind	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
kind of patter	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
patter then follow	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
piece of statistics	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
prepare a document	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
highlighting this things	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
data or experimental	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
experimental in nature	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
accepted a standard	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
standard first step	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
revision and comments	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
comments draft standard	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
standard is prepared	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
boxes this green	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
green shaded boxes	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
states this internet	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
internet draft proposed	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
draft proposed standard	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
proposed standard draft	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
standard draft standard	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
internet standard experimental	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
states a draft	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
draft can remain	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
iesg may feel	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
present day context	0.00432929386015	0.0	2.99806576402	4.75488750216	0.0000000000	False
standard or experimental	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
publication of rfc	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
rfc eight twenty	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
twenty one refers	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
mail transfer protocol	0.00144309795338	0.0	0.0	0.0	0.0000000000	True
transfer protocol smtp	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
main email standard	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
standard this rfc	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
rfc seven ninety	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
protocol seven ninety	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
ninety three refers	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
hypertext transfer protocol	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
browser for accessing	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
accessing web documents	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
security for message	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
message authentication rfc	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
mark up language	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
designing web pages	0.00288619590677	0.0	0.0	3.16992500144	0.0000000000	False
engine like google	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
document for ftp	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
search key words	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
key words rfc	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
words rfc ftp	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
ftp and press	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
list of sites	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
rfc oriented sites	0.00144309795338	1.0	0.0	1.58496250072	0.0000000000	False
visit these sites	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
sites www dot	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
www dot faqs	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
dot faqs dot	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
faqs dot org	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
dot org slash	0.00288619590677	0.0	0.0	1.58496250072	0.0000000000	False
org slash rfcs	0.00288619590677	0.0	0.0	1.58496250072	0.0000000000	False
slash rfcs www	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
rfcs www dot	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
www dot irtef	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
dot irtef dot	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
irtef dot org	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
slash rfc dot	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
rfc dot html	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
html or www	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
www dot rfc	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
dot rfc dot	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
rfc dot net	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
point of view	0.00137383050594	0.0	0.0	1.58496250072	0.0000000000	False
view from knowledge	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
develop some tool	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
authentic standard documents	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
document whatever specification	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
technologies course work	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
taking up quick	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
review of network	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
background of computer	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
background in computer	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
studied some concepts	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
concepts of computer	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
terminologies and concepts	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
protocol transmission control	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
basic driving force	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
two different protocols	0.0	0.0	0.0	1.58496250072	0.0000000000	False
destination they follow	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
reach the correct	0.00288619590677	0.0	0.0	1.58496250072	0.0000000000	False
ensure that packets	0.00432929386015	0.0	5.99806576402	3.16992500144	0.0000000000	False
packets are delivered	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
destination but tcp	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
tcp in contrast	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
user application tcp	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
application tcp ensures	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
destination gets transmitted	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
divided into smaller	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
smaller message packets	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
covered in detail	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
packets are routed	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
routed or forwarded	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
happen by magic	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
billions of computers	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
ensure any destination	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
destination address belonging	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
computer the packet	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
algorithm for ensuring	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
talking about first	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
netting and addressing	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
make more efficient	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
protocol all computer	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
addresses are treated	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
treated as thirty	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
thirty two bit	0.0020323521591	0.0	0.0	1.58496250072	0.0000000000	False
two bit quantities	0.0	0.0	0.0	0.0	0.0000000000	False
utilize this thirty	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
talk about internet	0.00432929386015	0.0	3.99806576402	3.16992500144	0.0000000000	False
internet routing protocols	0.00288619590677	1.0	0.0	3.16992500144	0.0000000000	False
two lectures devoted	0.0	0.0	0.0	1.58496250072	0.0000000000	False
place same organization	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
routers switch belong	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
organizations the kind	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
kind of messages	0.00288619590677	0.0	0.0	3.16992500144	0.0000000000	False
forwarding a packet	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
address that decision	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
decision becomes reasonable	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
number of approaches	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
approaches and algorithms	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
present ip version	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
detail in module	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
common internet applications	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
application are based	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
client server application	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
domain name system	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
applications telnet ftp	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
telnet ftp email	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
technology the basic	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
basic underlying technology	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
make this protocols	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
talk about world	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
back a page	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
basic underlying network	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
underlying network technology	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
technology what kind	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
messages get exchanged	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
back the message	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
send the request	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
discussed in module	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
addressing the problem	0.00101617607955	0.0	0.0	1.58496250072	0.0000000000	False
problem of creating	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
creating web pages	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
access some resources	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
addressing the question	0.00101617607955	0.0	0.0	1.58496250072	0.0000000000	False
write a document	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
language called hyper	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
hyper text markup	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
text markup language	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
language or html	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
aspects of html	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
format the text	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
change colors changing	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
colors changing font	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
changing font size	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
font size styling	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
size styling formatting	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
styling formatting text	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
formatting text centering	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
text centering justified	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
centering justified including	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
justified including tables	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
including tables including	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
tables including images	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
documents bulleting frames	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
background about html	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
write a web	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
directly in html	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
talking about xml	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
standard well html	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
language this html	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
definition in contrast	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
expand the capabilities	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
browsers they support	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
support support xml	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
generation of html	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
based on xml	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
taking about designing	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
pages but interactive	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
interactive web pages	0.00432929386015	0.0	2.99806576402	4.75488750216	0.0000000000	False
static web page	0.00144309795338	1.0	0.0	1.58496250072	0.0000000000	False
call a web	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
web page located	0.00144309795338	1.0	0.0	1.58496250072	0.0000000000	False
send a request	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
request that web	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
two way communication	0.0	0.0	0.0	1.58496250072	0.0000000000	False
web server lets	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
simple example suppose	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
results are published	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
visit the website	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
result is published	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
published i type	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
roll number press	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
number press enter	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
page was residing	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
database in response	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
extracted the information	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
pages the web	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
generated dynamically based	0.00144309795338	0.0	0.0	1.58496250072	0.0000000000	False
generating this interactive	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
forms in conjunction	0.00144309795338	0.0	0.0	0.0	0.0000000000	False
