keyphrase	tfidf	cuewords	localspan	cscore	dispersion	keyword
language you assume	0.00186299602009	0.0	0.0	0.0	0.0	False
synchronous lock step	0.00186299602009	0.0	0.0	0.0	0.0	False
lock step fashion	0.00186299602009	0.0	0.0	0.0	0.0	False
sequential languages vectorized	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
vectorized or made	0.00186299602009	0.0	0.0	0.0	0.0	False
case fortan ninety	0.00186299602009	0.0	0.0	0.0	0.0	False
fortan ninety vector	0.00186299602009	0.0	0.0	0.0	0.0	False
ninety vector processing	0.00186299602009	0.0	0.0	0.0	0.0	False
vector processing fortan	0.00186299602009	0.0	0.0	0.0	0.0	False
lye geographically distributed	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
operate to achieve	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
parallel and distributed	0.00186299602009	0.0	0.0	0.0	0.0	False
program is split	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
number of units	0.00303052664162	0.0	0.0	3.16992500144	0.0	False
units of computation	0.00151526332081	0.0	0.0	1.58496250072	0.0	False
computation that number	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
riding one process	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
process per processor	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
case of concurrent	0.00186299602009	0.0	0.0	0.0	0.0	False
taking the notion	0.00186299602009	0.0	0.0	0.0	0.0	False
processes the notion	0.00186299602009	0.0	0.0	0.0	0.0	False
process gets delinked	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
modules separate compilation	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
object oriented languages	0.00372599204017	1.0	0.0	1.58496250072	0.0	False
add extra features	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
features on top	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
lets so lets	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
history of programming	0.00186299602009	0.0	0.0	0.0	0.0	False
first high level	0.00186299602009	0.0	0.0	0.0	0.0	False
speak were fortan	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
meant for scientific	0.00186299602009	0.0	0.0	0.0	0.0	False
meant for business	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
full english sentences	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
sentences to represent	0.00186299602009	0.0	0.0	0.0	0.0	False
computations it made	0.00186299602009	0.0	0.0	0.0	0.0	False
made the first	0.00186299602009	0.0	0.0	0.0	0.0	False
first division distinction	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
distinction between data	0.00186299602009	0.0	0.0	0.0	0.0	False
data and program	0.00151526332081	0.0	0.0	1.58496250072	0.0	False
amount of data	0.00151526332081	0.0	0.0	0.0	0.0	False
programs whereas fortan	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
fortan was meant	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
meant for minimal	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
languages gave rise	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
class of languages	0.00186299602009	0.0	0.0	0.0	0.0	False
algol like languages	0.00558898806026	0.0	5.99751243781	4.75488750216	0.0	False
report the algol	0.00186299602009	0.0	0.0	0.0	0.0	False
algol sixty report	0.00186299602009	0.0	0.0	0.0	0.0	False
sixty report fortan	0.00186299602009	0.0	0.0	0.0	0.0	False
offshoots in basic	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
scientific and business	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
business commercial processing	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
features some thing	0.00186299602009	0.0	0.0	0.0	0.0	False
thing like modula	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
modula and ada	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
ada from simula	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
oriented languages starting	0.00186299602009	0.0	0.0	0.0	0.0	False
starting from small	0.00186299602009	0.0	0.0	0.0	0.0	False
small talk eighty	0.00303052664162	0.0	0.0	3.16992500144	0.0	False
derived from bcpl	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
bcpl by modification	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
object oriented ness	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
pedigree of languages	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
basically the first	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
first functional language	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
language was lisp	0.00186299602009	0.0	0.0	0.0	0.0	False
derived various versions	0.00186299602009	0.0	0.0	0.0	0.0	False
versions maclisp scheme	0.00186299602009	0.0	0.0	0.0	0.0	False
maclisp scheme commonlisp	0.00186299602009	0.0	0.0	0.0	0.0	False
commonlisp um maclisp	0.00186299602009	0.0	0.0	0.0	0.0	False
maclisp and commonlisp	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
versions of lisp	0.00372599204017	0.0	0.0	1.58496250072	0.0	False
cleaned up version	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
imparrallel with lisp	0.00186299602009	0.0	0.0	1.58496250072	0.0	False
meant for lisp	0.00186299602009	0.0	0.0	0.0	0.0	False
meant for string	0.00186299602009	0.0	0.0	0.0	0.0	False
processing which allowed	0.00186299602009	0.0	0.0	0.0	0.0	False
allowed efficient pattern	0.00186299602009	0.0	0.0	0.0	0.0	False
efficient pattern matching	0.00186299602009	0.0	0.0	0.0	0.0	False
pattern matching constructs	0.00186299602009	0.0	0.0	0.0	0.0	False
emphasis on tied	0.00186299602009	0.0	0.0	0.0	0.0	False
programming languages	0.0195093121346	0.0	23.9726368159	32.0	0.000144162160246	True
languages today	0.00124199734672	0.0	0.0	0.0	0.0	False
elementary concepts	0.00124199734672	0.0	0.0	0.0	0.0	False
broad classification	0.00372599204017	0.0	1.99751243781	2.0	0.0	False
first lecture	0.000778353747687	0.0	0.0	1.0	0.0	False
bare machine	0.00620998673362	1.0	3.99585406302	4.0	0.0	False
switches connected	0.00124199734672	0.0	0.0	0.0	0.0	False
complicated circuitry	0.00124199734672	0.0	0.0	0.0	0.0	False
arithmetic unit	0.00101017554721	0.0	0.0	0.0	0.0	False
switches activated	0.00124199734672	0.0	0.0	0.0	0.0	False
big problem	0.00101017554721	0.0	0.0	0.0	0.0	False
problem operating	0.00124199734672	0.0	0.0	0.0	0.0	False
binary strings	0.0049679893869	0.0	3.99668325041	3.0	0.0	False
language consisting	0.000874568487638	0.0	0.0	1.0	0.0	False
phenomenon architecture	0.00124199734672	0.0	0.0	1.0	0.0	False
stored program	0.00124199734672	0.0	0.0	0.0	0.0	False
program concept	0.00124199734672	0.0	0.0	0.0	0.0	False
data item	0.00620998673362	0.0	4.99585406302	4.0	0.0	False
phenomenon concept	0.00124199734672	0.0	0.0	1.0	0.0	False
memory store	0.00248399469345	0.0	0.0	1.0	0.0	False
arithmetic operation	0.000874568487638	0.0	0.0	0.0	0.0	False
logical operation	0.000703723797415	0.0	0.0	1.0	0.0	False
machine language	0.00707122883044	0.0	5.99419568823	6.0	0.0	True
general view	0.00101017554721	0.0	0.0	1.0	0.0	False
describing algorithms	0.00248399469345	0.0	0.0	0.0	0.0	False
representing algorithms	0.00124199734672	0.0	0.0	0.0	0.0	False
data structures	0.000821849777202	0.0	0.0	0.0	0.0	False
first thing	0.000336294938328	0.0	0.0	0.0	0.0	False
fundamental difference	0.00101017554721	0.0	0.0	1.0	0.0	False
items provided	0.00124199734672	0.0	0.0	0.0	0.0	False
god forbid	0.00124199734672	0.0	0.0	1.0	0.0	False
first distinction	0.00124199734672	0.0	0.0	1.0	0.0	False
high level	0.0022001284179	0.0	3.99585406302	4.0	0.0	False
level view	0.00124199734672	0.0	0.0	0.0	0.0	False
early machines	0.00124199734672	0.0	0.0	1.0	0.0	False
assembly language	0.00202035109441	0.0	0.0	1.0	0.0	False
formed sentences	0.00303052664162	0.0	3.99751243781	3.0	0.0	False
non terminating	0.0	0.0	0.0	0.0	0.0	False
terminating program	0.00124199734672	0.0	0.0	0.0	0.0	False
important thing	0.000507139628551	0.0	0.0	0.0	0.0	False
abstract object	0.00202035109441	0.0	0.0	1.0	0.0	False
concrete object	0.00248399469345	0.0	0.0	2.0	0.0	False
abstract entity	0.00124199734672	0.0	0.0	0.0	0.0	False
concrete representation	0.00124199734672	0.0	0.0	0.0	0.0	False
primitive step	0.00124199734672	0.0	0.0	0.0	0.0	False
finite representation	0.00620998673362	0.0	4.99585406302	4.0	0.0	False
infinite sequence	0.00248399469345	0.0	0.0	1.0	0.0	False
computation process	0.0235979495878	0.0	14.9842454395	18.0	4.47187729446e-05	False
finitary specification	0.00909157992485	0.0	10.991708126	9.0	0.0015311798099	False
finite object	0.00620998673362	0.0	7.99336650083	7.0	0.0	False
infinite number	0.00311341499075	0.0	4.99668325041	3.0	0.0	False
basic feature	0.000874568487638	0.0	0.0	1.0	0.0	False
writing programs	0.00174913697528	0.0	0.0	1.0	0.0	False
specification finitary	0.00124199734672	0.0	0.0	0.0	0.0	False
infinite object	0.00372599204017	0.0	1.99751243781	2.0	0.0	False
infinitary right	0.0	0.0	0.0	1.0	0.0	False
infinitary object	0.0161459655074	0.0	6.98922056385	12.0	7.76730874298e-05	False
finite manner	0.00101017554721	0.0	0.0	0.0	0.0	False
finitary representation	0.00808140437764	0.0	4.99336650083	7.0	0.000354964866767	False
general case	0.00174913697528	0.0	0.0	1.0	0.0	False
mathematical function	0.00303052664162	0.0	1.99751243781	2.0	0.0	False
functions relations	0.00124199734672	0.0	0.0	0.0	0.0	False
considered functions	0.00248399469345	0.0	0.0	2.0	0.0	False
finite specifications	0.00124199734672	0.0	0.0	0.0	0.0	False
computation steps	0.00372599204017	0.0	1.99751243781	2.0	0.0	False
rigorous notation	0.00124199734672	0.0	0.0	0.0	0.0	False
important drawback	0.00124199734672	0.0	0.0	1.0	0.0	False
primitive computation	0.00745198408034	0.0	2.99502487562	5.0	0.0	False
mathematical language	0.000874568487638	0.0	0.0	1.0	0.0	False
primitive functions	0.00124199734672	0.0	0.0	0.0	0.0	False
obvious case	0.00124199734672	0.0	0.0	1.0	0.0	False
general framework	0.00124199734672	0.0	0.0	1.0	0.0	False
infinite sets	0.00467012248612	0.0	4.99502487562	5.0	0.0	False
standard thing	0.00101017554721	0.0	0.0	0.0	0.0	False
roaster form	0.00372599204017	0.0	2.99751243781	2.0	0.0	False
set builder	0.00505087773603	0.0	4.99585406302	3.0	0.0	False
builder form	0.0049679893869	0.0	3.99668325041	2.0	0.0	False
abstract giving	0.00124199734672	0.0	0.0	1.0	0.0	False
main difference	0.00372599204017	0.0	1.99751243781	3.0	0.0	False
finite sets	0.00192824006436	0.0	8.99253731343	8.0	0.0	False
open braces	0.00124199734672	0.0	0.0	0.0	0.0	False
dot dot	0.00128549337624	0.0	0.0	0.0	0.0	False
mathematical notation	0.000874568487638	0.0	0.0	0.0	0.0	False
underlying computation	0.00124199734672	0.0	0.0	0.0	0.0	False
large part	0.00233506124306	0.0	0.997512437811	2.0	0.0	False
computational method	0.00124199734672	0.0	0.0	1.0	0.0	False
builder notation	0.00101017554721	0.0	0.0	0.0	0.0	False
typical definition	0.00124199734672	0.0	0.0	1.0	0.0	False
natural numbers	0.00101017554721	0.0	0.0	1.0	0.0	False
infinitary specification	0.00124199734672	0.0	0.0	1.0	0.0	False
logical predicate	0.00124199734672	0.0	0.0	0.0	0.0	False
predicate expressed	0.00124199734672	0.0	0.0	0.0	0.0	False
first order	0.0101017554721	0.0	13.991708126	8.0	0.0	False
order logic	0.0124199734672	0.0	13.991708126	7.0	0.0	False
finite sentence	0.00124199734672	0.0	0.0	1.0	0.0	False
succinct finitary	0.00248399469345	0.0	0.0	1.0	0.0	False
human intelligence	0.00101017554721	0.0	0.0	0.0	0.0	False
human understanding	0.00124199734672	0.0	0.0	0.0	0.0	False
human ability	0.00124199734672	0.0	0.0	0.0	0.0	False
perform induction	0.00124199734672	0.0	0.0	0.0	0.0	False
accurate succinct	0.00124199734672	0.0	0.0	0.0	0.0	False
logic built	0.00124199734672	0.0	0.0	0.0	0.0	False
single predicate	0.00248399469345	0.0	0.0	1.0	0.0	False
single binary	0.00124199734672	0.0	0.0	0.0	0.0	False
binary predicate	0.00303052664162	0.0	3.99751243781	2.0	0.0	False
main motivations	0.00124199734672	0.0	0.0	0.0	0.0	False
abstract nature	0.00124199734672	0.0	0.0	0.0	0.0	False
inferenceing logic	0.00124199734672	0.0	0.0	0.0	0.0	False
axiom schemas	0.00124199734672	0.0	0.0	1.0	0.0	False
modese responds	0.00124199734672	0.0	0.0	0.0	0.0	False
logical language	0.00869398142707	0.0	7.99419568823	6.0	0.0	False
axioms rules	0.00124199734672	0.0	0.0	0.0	0.0	False
valid inference	0.00124199734672	0.0	0.0	1.0	0.0	False
simple logical	0.00124199734672	0.0	0.0	0.0	0.0	False
logical rule	0.00124199734672	0.0	0.0	0.0	0.0	False
proposition logic	0.00248399469345	0.0	0.0	1.0	0.0	False
inferencing logic	0.00124199734672	0.0	0.0	0.0	0.0	False
logical statement	0.00124199734672	0.0	0.0	0.0	0.0	False
preceding steps	0.00124199734672	0.0	0.0	1.0	0.0	False
put brackets	0.00101017554721	0.0	0.0	1.0	0.0	False
answers infinite	0.00124199734672	0.0	0.0	1.0	0.0	False
basic primitive	0.00124199734672	0.0	0.0	1.0	0.0	False
primitive operations	0.000874568487638	0.0	0.0	0.0	0.0	False
pattern matching	0.00372599204017	0.0	1.99751243781	2.0	0.0	False
inference rule	0.00124199734672	0.0	0.0	0.0	0.0	False
object representing	0.00124199734672	0.0	0.0	0.0	0.0	False
finitary nature	0.00248399469345	0.0	0.0	2.0	0.0	False
give axioms	0.00124199734672	0.0	0.0	0.0	0.0	False
random numbers	0.00311341499075	0.0	3.99668325041	3.0	0.0	False
pseudo random	0.00101017554721	0.0	0.0	0.0	0.0	False
pure random	0.00124199734672	0.0	0.0	0.0	0.0	False
process period	0.00124199734672	0.0	0.0	0.0	0.0	False
urinary binary	0.00124199734672	0.0	0.0	0.0	0.0	False
binary ternary	0.00124199734672	0.0	0.0	0.0	0.0	False
infinitary computational	0.00124199734672	0.0	0.0	0.0	0.0	False
mathematician david	0.00124199734672	0.0	0.0	0.0	0.0	False
david hilbert	0.00124199734672	0.0	0.0	0.0	0.0	False
hilbert post	0.00124199734672	0.0	0.0	0.0	0.0	False
main emphasis	0.00124199734672	0.0	0.0	0.0	0.0	False
computer scientists	0.00202035109441	0.0	0.0	1.0	0.0	False
mathematical object	0.00124199734672	0.0	0.0	1.0	0.0	False
finite number	0.000703723797415	0.0	6.99585406302	4.0	0.0	False
formation rules	0.00174913697528	0.0	0.0	1.0	0.0	False
logical sentences	0.00124199734672	0.0	0.0	0.0	0.0	False
valid sentence	0.00124199734672	0.0	0.0	0.0	0.0	False
important element	0.00248399469345	0.0	0.0	2.0	0.0	False
generation process	0.00101017554721	0.0	0.0	1.0	0.0	False
proportional logic	0.00372599204017	0.0	5.99751243781	2.0	0.0	False
number theory	0.00124199734672	0.0	0.0	0.0	0.0	False
set theory	0.00404070218882	0.0	7.99668325041	3.0	0.0	False
axiomatic set	0.00124199734672	0.0	0.0	0.0	0.0	False
assume number	0.00124199734672	0.0	0.0	1.0	0.0	False
predefined set	0.00124199734672	0.0	0.0	0.0	0.0	False
generate numbers	0.00124199734672	0.0	0.0	0.0	0.0	False
empty set	0.000874568487638	0.0	0.0	1.0	0.0	False
predicate binary	0.00124199734672	0.0	0.0	0.0	0.0	False
belong stood	0.00124199734672	1.0	0.0	0.0	0.0	False
capturing infinitary	0.00124199734672	0.0	0.0	0.0	0.0	False
finitary languages	0.00124199734672	0.0	0.0	0.0	0.0	False
pure mathematics	0.00124199734672	0.0	0.0	1.0	0.0	False
formal discipline	0.00124199734672	0.0	0.0	0.0	0.0	False
loose notion	0.00124199734672	0.0	0.0	1.0	0.0	False
finitary ways	0.00124199734672	0.0	0.0	2.0	0.0	False
great deal	0.00124199734672	0.0	0.0	0.0	0.0	False
complex constructions	0.00372599204017	0.0	2.99751243781	1.0	0.0	False
computational primitive	0.00124199734672	0.0	0.0	0.0	0.0	False
draw lines	0.00101017554721	0.0	0.0	1.0	0.0	False
ruler mark	0.00124199734672	0.0	0.0	0.0	0.0	False
arbitrary angles	0.00372599204017	0.0	2.99751243781	2.0	0.0	False
impossible computation	0.00124199734672	0.0	0.0	1.0	0.0	False
primitive concepts	0.00124199734672	0.0	0.0	0.0	0.0	False
line perpendicular	0.00124199734672	0.0	0.0	0.0	0.0	False
construction proof	0.00124199734672	0.0	0.0	0.0	0.0	False
bisected angle	0.00124199734672	0.0	0.0	1.0	0.0	False
primitive tools	0.00124199734672	0.0	0.0	1.0	0.0	False
human readable	0.00124199734672	0.0	0.0	1.0	0.0	False
loose fashion	0.00124199734672	0.0	0.0	1.0	0.0	False
euclidean geometry	0.00124199734672	0.0	0.0	0.0	0.0	False
out angles	0.00124199734672	0.0	0.0	0.0	0.0	False
out lengths	0.00124199734672	0.0	0.0	0.0	0.0	False
arbitrary unit	0.0049679893869	0.0	3.99668325041	3.0	0.0	False
length measure	0.00124199734672	0.0	0.0	0.0	0.0	False
normal computational	0.00124199734672	0.0	0.0	0.0	0.0	False
digital computer	0.00372599204017	0.0	1.99751243781	2.0	0.0	False
last word	0.0	0.0	0.0	1.0	0.0	False
compass constructions	0.00124199734672	0.0	0.0	0.0	0.0	False
analog computers	0.00124199734672	0.0	0.0	1.0	0.0	False
simple sort	0.00124199734672	0.0	0.0	1.0	0.0	False
simple language	0.00124199734672	0.0	0.0	1.0	0.0	False
level languages	0.00389176873844	0.0	4.99585406302	4.0	0.0	False
language supposing	0.00101017554721	0.0	0.0	1.0	0.0	False
pascal programming	0.000874568487638	0.0	0.0	1.0	0.0	False
underlying machine	0.00124199734672	0.0	0.0	0.0	0.0	False
underlying architecture	0.00124199734672	0.0	0.0	0.0	0.0	False
pascal machine	0.00620998673362	0.0	9.99585406302	4.0	0.0	False
hard ware	0.00101017554721	0.0	0.0	0.0	0.0	False
ware machine	0.00124199734672	0.0	0.0	0.0	0.0	False
software language	0.00124199734672	0.0	0.0	1.0	0.0	False
bear machine	0.00248399469345	0.0	0.0	1.0	0.0	False
abstract machine	0.00124199734672	0.0	0.0	1.0	0.0	False
manipulate switches	0.00124199734672	0.0	0.0	0.0	0.0	False
extra computational	0.00124199734672	0.0	0.0	0.0	0.0	False
computational power	0.00155670749537	0.0	0.0	1.0	0.0	False
single machine	0.00124199734672	0.0	0.0	1.0	0.0	False
structured programs	0.00124199734672	0.0	0.0	0.0	0.0	False
abstraction mechanisms	0.000874568487638	0.0	0.0	0.0	0.0	False
mechanisms procedures	0.00124199734672	0.0	0.0	0.0	0.0	False
procedures functions	0.00101017554721	0.0	0.0	0.0	0.0	False
express things	0.00124199734672	0.0	0.0	1.0	0.0	False
study programming	0.00124199734672	0.0	0.0	0.0	0.0	False
virtual machine	0.00101017554721	0.0	0.0	1.0	0.0	False
list machine	0.00124199734672	0.0	0.0	1.0	0.0	False
underlying implementations	0.00124199734672	0.0	0.0	0.0	0.0	False
low level	0.00155670749537	0.0	0.0	1.0	0.0	False
imperative languages	0.00437284243819	0.0	5.99585406302	4.0	0.0	True
last forty	0.0	0.0	0.0	0.0	0.0	False
forty years	0.00124199734672	0.0	0.0	0.0	0.0	False
first digital	0.00124199734672	0.0	0.0	0.0	0.0	False
applicative languages	0.00124199734672	0.0	0.0	0.0	0.0	False
functional languages	0.00505087773603	0.0	9.99502487562	5.0	0.0	False
language means	0.00101017554721	0.0	0.0	1.0	0.0	False
commands change	0.00124199734672	0.0	0.0	0.0	0.0	False
change states	0.00124199734672	0.0	0.0	0.0	0.0	False
languages imperative	0.00124199734672	0.0	0.0	0.0	0.0	False
functional logic	0.00124199734672	0.0	0.0	0.0	0.0	False
classify languages	0.00124199734672	0.0	0.0	0.0	0.0	False
glaring feature	0.00124199734672	0.0	0.0	1.0	0.0	False
sequential languages	0.00372599204017	1.0	2.99751243781	2.0	0.0	True
parallel languages	0.00248399469345	0.0	0.0	1.0	0.0	True
specialized architectures	0.00124199734672	0.0	0.0	1.0	0.0	False
single instruction	0.00124199734672	0.0	0.0	0.0	0.0	False
instruction multiple	0.00124199734672	0.0	0.0	0.0	0.0	False
multiple data	0.00124199734672	0.0	0.0	0.0	0.0	False
execute things	0.00124199734672	0.0	0.0	0.0	0.0	False
implicit methods	0.00124199734672	0.0	0.0	1.0	0.0	False
parallel fashion	0.00124199734672	0.0	0.0	1.0	0.0	False
distributed languages	0.00372599204017	0.0	2.99751243781	2.0	0.0	True
synchronous lock	0.00124199734672	0.0	0.0	0.0	0.0	False
lock step	0.00124199734672	0.0	0.0	0.0	0.0	False
step fashion	0.00124199734672	0.0	0.0	0.0	0.0	False
vectors processors	0.00124199734672	0.0	0.0	1.0	0.0	False
languages vectorized	0.00124199734672	0.0	0.0	0.0	0.0	False
case fortan	0.00124199734672	0.0	0.0	0.0	0.0	False
fortan ninety	0.00124199734672	0.0	0.0	0.0	0.0	False
ninety vector	0.00124199734672	0.0	0.0	0.0	0.0	False
vector processing	0.00124199734672	0.0	0.0	1.0	0.0	False
processing fortan	0.00124199734672	0.0	0.0	0.0	0.0	False
common task	0.00124199734672	0.0	0.0	1.0	0.0	False
concurrent languages	0.00124199734672	0.0	0.0	0.0	0.0	False
loose entity	0.00124199734672	0.0	0.0	1.0	0.0	False
existing processes	0.00124199734672	0.0	0.0	0.0	0.0	False
primary feature	0.00124199734672	0.0	0.0	1.0	0.0	False
separate compilation	0.00124199734672	0.0	0.0	0.0	0.0	False
object oriented	0.00303052664162	0.0	5.99751243781	2.0	0.0	False
oriented languages	0.00248399469345	0.0	0.0	1.0	0.0	False
add extra	0.00124199734672	0.0	0.0	0.0	0.0	False
extra features	0.00248399469345	0.0	0.0	1.0	0.0	False
existing languages	0.00101017554721	0.0	0.0	1.0	0.0	False
chronological dependence	0.00124199734672	0.0	0.0	1.0	0.0	False
first high	0.00124199734672	0.0	0.0	0.0	0.0	False
scientific computation	0.00124199734672	0.0	0.0	0.0	0.0	False
full english	0.00124199734672	0.0	0.0	0.0	0.0	False
english sentences	0.00124199734672	0.0	0.0	0.0	0.0	False
represent computations	0.00124199734672	0.0	0.0	0.0	0.0	False
first division	0.00124199734672	0.0	0.0	0.0	0.0	False
division distinction	0.00124199734672	0.0	0.0	0.0	0.0	False
large amount	0.000778353747687	0.0	0.0	0.0	0.0	False
low processing	0.00124199734672	0.0	0.0	1.0	0.0	False
bound programs	0.00124199734672	0.0	0.0	1.0	0.0	False
maximum computation	0.00124199734672	0.0	0.0	1.0	0.0	False
languages gave	0.00124199734672	0.0	0.0	0.0	0.0	False
gave rise	0.00124199734672	0.0	0.0	0.0	0.0	False
important class	0.00124199734672	0.0	0.0	0.0	0.0	False
algol sixty	0.000874568487638	0.0	0.0	0.0	0.0	False
sixty report	0.00124199734672	0.0	0.0	0.0	0.0	False
report fortan	0.00124199734672	0.0	0.0	0.0	0.0	False
unified language	0.00124199734672	0.0	0.0	1.0	0.0	False
commercial processing	0.00124199734672	0.0	0.0	0.0	0.0	False
languages starting	0.00124199734672	0.0	0.0	0.0	0.0	False
small talk	0.00202035109441	0.0	0.0	1.0	0.0	False
talk eighty	0.00202035109441	0.0	0.0	0.0	0.0	False
parallel stream	0.00124199734672	0.0	0.0	1.0	0.0	False
oriented ness	0.00124199734672	0.0	0.0	0.0	0.0	False
bigbuzz word	0.00124199734672	0.0	0.0	1.0	0.0	False
first functional	0.00101017554721	0.0	0.0	0.0	0.0	False
versions maclisp	0.00124199734672	0.0	0.0	0.0	0.0	False
maclisp scheme	0.00124199734672	0.0	0.0	0.0	0.0	False
scheme commonlisp	0.00124199734672	0.0	0.0	0.0	0.0	False
impure versions	0.00248399469345	0.0	0.0	1.0	0.0	False
understand functionality	0.00101017554721	0.0	0.0	1.0	0.0	False
studied scheme	0.00124199734672	0.0	0.0	1.0	0.0	False
lisp processing	0.00124199734672	0.0	0.0	0.0	0.0	False
language designed	0.00101017554721	0.0	0.0	1.0	0.0	False
string processing	0.00124199734672	0.0	0.0	0.0	0.0	False
allowed efficient	0.00124199734672	0.0	0.0	0.0	0.0	False
efficient pattern	0.00124199734672	0.0	0.0	0.0	0.0	False
matching constructs	0.00124199734672	0.0	0.0	0.0	0.0	False
tied checking	0.00124199734672	0.0	0.0	0.0	0.0	False
languages lisp	0.00124199734672	0.0	0.0	1.0	0.0	False
lambda calculus	0.00124199734672	0.0	0.0	1.0	0.0	False
programming	0.0057907586837	0.0	0.0	0.0	0.0	False
languages	0.0221012228532	0.0	0.0	0.0	0.0	False
today	2.17480147572e-05	0.0	0.0	0.0	0.0	False
elementary	0.000505087773603	0.0	0.0	0.0	0.0	False
concepts	0.000672589876657	0.0	0.0	0.0	0.0	False
broad	0.000964120032179	0.0	0.0	0.0	0.0	False
classification	0.000660038525371	0.0	0.0	0.0	0.0	False
detail	0.000127547677769	0.0	0.0	0.0	0.0	False
first	0.0	0.0	0.0	0.0	0.0	False
lecture	5.79057252037e-05	0.0	0.0	0.0	0.0	False
lets	0.000419132308395	0.0	0.0	0.0	0.0	False
notion	0.0020300392753	0.0	0.0	0.0	0.0	False
familiar	0.000137658914516	0.0	0.0	0.0	0.0	False
machine	0.00436336714553	0.0	0.0	0.0	0.0	False
computer	0.00113089676738	0.0	0.0	0.0	0.0	False
call	1.65167977193e-05	0.0	0.0	0.0	0.0	False
bare	0.00218642121909	0.0	0.0	0.0	0.0	False
piece	0.000104101942031	0.0	0.0	0.0	0.0	False
hardware	0.000253569814276	0.0	0.0	0.0	0.0	False
binary	0.00128617573167	0.0	0.0	0.0	0.0	False
lot	0.000289528626018	0.0	0.0	0.0	0.0	False
switches	0.000718738954575	0.0	0.0	0.0	0.0	False
connected	0.000157355074325	0.0	0.0	0.0	0.0	False
complicated	0.000257235146334	0.0	0.0	0.0	0.0	False
circuitry	0.00124199734672	0.0	0.0	0.0	0.0	False
memory	0.000821849777202	0.0	0.0	0.0	0.0	False
arithmetic	0.000471901997896	0.0	0.0	0.0	0.0	False
unit	0.00197653212508	0.0	0.0	0.0	0.0	False
consists	0.00100888481499	0.0	0.0	0.0	0.0	False
activated	0.000273265974084	0.0	0.0	0.0	0.0	False
big	9.66685369189e-05	0.0	0.0	0.0	0.0	False
problem	1.67258931688e-05	0.0	0.0	0.0	0.0	False
operating	0.000289528626018	0.0	0.0	0.0	0.0	False
millions	0.000546531948169	0.0	0.0	0.0	0.0	False
strings	0.00154008989253	0.0	0.0	0.0	0.0	False
phenomenon	0.00101017554721	0.0	0.0	0.0	0.0	False
architecture	0.00224961340842	0.0	0.0	0.0	0.0	False
stored	0.000412976743549	0.0	0.0	0.0	0.0	False
data	0.00070129982162	0.0	0.0	0.0	0.0	False
instructions	0.00350259186459	0.0	0.0	0.0	0.0	False
format	0.000819797922253	0.0	0.0	0.0	0.0	False
depending	7.25968244943e-05	0.0	0.0	0.0	0.0	False
item	0.00175930949354	0.0	0.0	0.0	0.0	False
execute	0.00110006420895	0.0	0.0	0.0	0.0	False
right	0.0	0.0	0.0	0.0	0.0	False
means	4.12919942983e-05	0.0	0.0	0.0	0.0	False
basically	0.000120163725488	0.0	0.0	0.0	0.0	False
requires	0.00045699885821	0.0	0.0	0.0	0.0	False
interpret	0.000440025683581	0.0	0.0	0.0	0.0	False
sequences	0.000580011221514	0.0	0.0	0.0	0.0	False
bits	0.000108895236741	0.0	0.0	0.0	0.0	False
don	0.0	0.0	0.0	0.0	0.0	False
manipulate	0.000886786915209	0.0	0.0	0.0	0.0	False
registers	0.00032137334406	0.0	0.0	0.0	0.0	False
load	0.000642746688119	0.0	0.0	0.0	0.0	False
