keyphrase	tfidf	cuewords	localspan	cscore	dispersion	keyword
applications of various productions	0.0	0.0	0.0	2.0	0.0000000000	False
productions so the root	0.0	0.0	0.0	2.0	0.0000000000	False
root of the parse	0.0	0.0	0.0	2.0	0.0000000000	False
generation of this sentence	0.0	0.0	0.0	2.0	0.0000000000	False
sentence the first production	0.0	0.0	0.0	2.0	0.0000000000	False
production that was applied	0.0	0.0	0.0	2.0	0.0000000000	False
symbol ok open parenthesis	0.0	0.0	0.0	2.0	0.0000000000	False
single symbol um remember	0.0	0.0	0.0	2.0	0.0000000000	False
convention that black denotes	0.0	0.0	0.0	2.0	0.0000000000	False
black denotes terminal symbols	0.0	0.0	0.0	2.0	0.0000000000	False
symbols the eventual strings	0.0	0.0	0.0	2.0	0.0000000000	False
strings that you generate	0.0	0.0	0.0	2.0	0.0000000000	False
strings in black strings	0.0	0.0	0.0	2.0	0.0000000000	False
strings of the language	0.0	0.0	0.0	2.0	0.0000000000	False
language the colors denote	0.0	0.0	0.0	2.0	0.0000000000	False
colors denote um denote	0.0	0.0	0.0	2.0	0.0000000000	False
parenthesis s close parenthesis	0.0	0.0	0.0	2.0	0.0000000000	False
generated then the right	0.0	0.0	0.0	2.0	0.0000000000	False
hand s be expanded	0.0	0.0	0.0	2.0	0.0000000000	False
expanded into open parenthesis	0.0	0.0	0.0	2.0	0.0000000000	False
matter in which order	0.0	0.0	0.0	4.0	0.0000000000	False
perform these two productions	0.0	0.0	0.0	2.0	0.0000000000	False
first s should produce	0.0	0.0	0.0	2.0	0.0000000000	False
color for the productions	0.0	0.0	0.0	2.0	0.0000000000	False
call the parse tree	0.0	0.0	0.0	2.0	0.0000000000	False
tree and the branches	0.0	0.0	0.0	2.0	0.0000000000	False
leaves of this tree	0.0	0.0	0.0	2.0	0.0000000000	False
read if you read	0.0	0.0	0.0	2.0	0.0000000000	False
tree if you read	0.0	0.0	0.0	2.0	0.0000000000	False
sentence that you generated	0.0	0.0	0.0	2.0	0.0000000000	False
open parenthesis open parenthesis	0.0	0.0	0.0	2.0	0.0000000000	False
close parenthesis close parenthesis	0.0	0.0	0.0	2.0	0.0000000000	False
parse tree for generating	0.0	0.0	0.0	2.0	0.0000000000	False
defined for every sentence	0.0	0.0	0.0	2.0	0.0000000000	False
important from the point	0.0	0.0	0.0	2.0	0.0000000000	False
view of compiling language	0.0	0.0	0.0	2.0	0.0000000000	False
implementation from the point	0.0	0.0	0.0	2.0	0.0000000000	False
view of specifying semantics	0.0	0.0	0.0	2.0	0.0000000000	False
sacrocite and the fact	0.0	0.0	0.0	2.0	0.0000000000	False
traversing this parse parse	0.0	0.0	0.0	2.0	0.0000000000	False
parse tree as presenting	0.0	0.0	0.0	2.0	0.0000000000	False
presenting the partial order	0.0	0.0	0.0	2.0	0.0000000000	False
order in the firing	0.0	0.0	0.0	2.0	0.0000000000	False
traversals of the parse	0.0	0.0	0.0	2.0	0.0000000000	False
tree of the sentence	0.0	0.0	0.0	2.0	0.0000000000	False
necessarily a unique derivation	0.0	0.0	0.0	2.0	0.0000000000	False
traversal of the tree	0.0	0.0	0.0	2.0	0.0000000000	False
topological sort just takes	0.0	0.0	0.0	2.0	0.0000000000	False
takes a partial order	0.0	0.0	0.0	2.0	0.0000000000	False
partial order and linearizes	0.0	0.0	0.0	2.0	0.0000000000	False
linearizes it you sort	0.0	0.0	0.0	2.0	0.0000000000	False
provide a linear order	0.0	0.0	0.0	2.0	0.0000000000	False
linear order a total	0.0	0.0	0.0	2.0	0.0000000000	False
order a total order	0.0	0.0	0.0	2.0	0.0000000000	False
partial order are maintained	0.0	0.0	0.0	2.0	0.0000000000	False
maintained but their dependencies	0.0	0.0	0.0	2.0	0.0000000000	False
dependencies do not exists	0.0	0.0	0.0	2.0	0.0000000000	False
exists you might place	0.0	0.0	0.0	2.0	0.0000000000	False
linearization of a tree	0.0	0.0	0.0	2.0	0.0000000000	False
fact for partial orders	0.0	0.0	0.0	2.0	0.0000000000	False
order is completely defined	0.0	0.0	0.0	2.0	0.0000000000	False
defined by the set	0.0	0.0	0.0	4.0	0.0000000000	False
essentially a parsed tree	0.0	0.0	0.0	2.0	0.0000000000	False
order by the set	0.0	0.0	0.0	2.0	0.0000000000	False
traverses you can make	0.0	0.0	0.0	2.0	0.0000000000	False
property in the theory	0.0	0.0	0.0	2.0	0.0000000000	False
theory of partial orders	0.0	0.0	0.0	2.0	0.0000000000	False
orders of that set	0.0	0.0	0.0	2.0	0.0000000000	False
syntactical in the sense	0.0	0.0	0.0	2.0	0.0000000000	False
compiling or language def	0.0	0.0	0.0	2.0	0.0000000000	False
def um or language	0.0	0.0	0.0	2.0	0.0000000000	False
language implementation it doesn	0.0	0.0	0.0	2.0	0.0000000000	False
symbols that are coming	0.0	0.0	0.0	2.0	0.0000000000	False
symbols but any kind	0.0	0.0	0.0	2.0	0.0000000000	False
type of terminal symbols	0.0	0.0	0.0	2.0	0.0000000000	False
make a clear distinction	0.0	0.0	0.0	2.0	0.0000000000	False
identifier and a operator	0.0	0.0	0.0	2.0	0.0000000000	False
call a concrete parse	0.0	0.0	0.0	2.0	0.0000000000	False
tree where we make	0.0	0.0	0.0	2.0	0.0000000000	False
symbols they are leaves	0.0	0.0	0.0	2.0	0.0000000000	False
leaves of the parse	0.0	0.0	0.0	2.0	0.0000000000	False
sentence you actually make	0.0	0.0	0.0	2.0	0.0000000000	False
clear that our intention	0.0	0.0	0.0	2.0	0.0000000000	False
intention was to define	0.0	0.0	0.0	2.0	0.0000000000	False
language of boolean expressions	0.0	0.0	3.9974533107	6.0	0.0000000000	False
expressions where the operations	0.0	0.0	0.0	2.0	0.0000000000	False
distinction between the operands	0.0	0.0	0.0	2.0	0.0000000000	False
operators is what leads	0.0	0.0	0.0	2.0	0.0000000000	False
call abstract syntax tree	0.0	0.0	0.0	2.0	0.0000000000	False
syntax tree actually elevates	0.0	0.0	0.0	2.0	0.0000000000	False
tree actually elevates replaces	0.0	0.0	0.0	2.0	0.0000000000	False
elevates replaces non terminals	0.0	0.0	0.0	2.0	0.0000000000	False
easily elevate the operators	0.0	0.0	0.0	2.0	0.0000000000	False
nodes of this tree	0.0	0.0	0.0	2.0	0.0000000000	False
tree we could talk	0.0	0.0	0.0	2.0	0.0000000000	False
talk we can talk	0.0	0.0	0.0	2.0	0.0000000000	False
talk of a root	0.0	0.0	0.0	2.0	0.0000000000	False
syntax tree the operators	0.0	0.0	0.0	2.0	0.0000000000	False
identifiers of the operands	0.0	0.0	0.0	2.0	0.0000000000	False
kinds of terminal symbols	0.0	0.0	0.0	2.0	0.0000000000	False
language the ultimate programming	0.0	0.0	0.0	2.0	0.0000000000	False
interested in the non	0.0	0.0	0.0	2.0	0.0000000000	False
symbols the concrete parts	0.0	0.0	0.0	2.0	0.0000000000	False
parts of the language	0.0	0.0	0.0	2.0	0.0000000000	False
real down to earth	0.0	0.0	0.0	2.0	0.0000000000	False
symbols in any programming	0.0	0.0	0.0	2.0	0.0000000000	False
language have some meaning	0.0	0.0	0.0	2.0	0.0000000000	False
bring about this distinction	0.0	0.0	0.0	2.0	0.0000000000	False
interested in what order	0.0	0.0	0.0	2.0	0.0000000000	False
operators on the operands	0.0	0.0	0.0	2.0	0.0000000000	False
reason why we included	0.0	0.0	0.0	2.0	0.0000000000	False
essential to have parenthesis	0.0	0.0	0.0	2.0	0.0000000000	False
uniform post fix notion	0.0	0.0	0.0	2.0	0.0000000000	False
notion or a uniform	0.0	0.0	0.0	2.0	0.0000000000	False
fact every language construct	0.0	0.0	0.0	2.0	0.0000000000	False
construct can be regarded	0.0	0.0	0.0	2.0	0.0000000000	False
regarded as a operator	0.0	0.0	0.0	2.0	0.0000000000	False
interested in giving meanings	0.0	0.0	0.0	2.0	0.0000000000	False
giving meanings to languages	0.0	0.0	0.0	2.0	0.0000000000	False
interested in the abstract	0.0	0.0	0.0	2.0	0.0000000000	False
arithmetic calculations in school	0.0	0.0	0.0	2.0	0.0000000000	False
expression you can choose	0.0	0.0	0.0	2.0	0.0000000000	False
order so the abstract	0.0	0.0	0.0	2.0	0.0000000000	False
syntax to an abstract	0.0	0.0	0.0	2.0	0.0000000000	False
tree of the expression	0.0	0.0	0.0	2.0	0.0000000000	False
oftenly using these abstract	0.0	0.0	0.0	2.0	0.0000000000	False
mind so now keeping	0.0	0.0	0.0	2.0	0.0000000000	False
mind let us define	0.0	0.0	0.0	2.0	0.0000000000	False
define a small programming	0.0	0.0	0.0	2.0	0.0000000000	False
boolean variables and expressions	0.0	0.0	0.0	2.0	0.0000000000	False
syntax of this programming	0.0	0.0	0.0	2.0	0.0000000000	False
programs in the language	0.0	0.0	0.0	2.0	0.0000000000	False
language i can generate	0.0	0.0	0.0	2.0	0.0000000000	False
generate from the grammar	0.0	0.0	0.0	2.0	0.0000000000	False
programs of the language	0.0	0.0	0.0	2.0	0.0000000000	False
programs we are talking	0.0	0.0	0.0	2.0	0.0000000000	False
formalizing it and giving	0.0	0.0	0.0	2.0	0.0000000000	False
giving rules production rules	0.0	0.0	0.0	2.0	0.0000000000	False
rules for the syntax	0.0	0.0	0.0	2.0	0.0000000000	False
compiler or a translator	0.0	0.0	0.0	2.0	0.0000000000	False
translator for this language	0.0	0.0	0.0	2.0	0.0000000000	False
require to specify things	0.0	0.0	0.0	2.0	0.0000000000	False
coding of various constructs	0.0	0.0	0.0	2.0	0.0000000000	False
part of the context	0.0	0.0	0.0	2.0	0.0000000000	False
context free grammar notation	0.0	0.0	0.0	2.0	0.0000000000	False
bark of a tree	0.0	0.0	0.0	2.0	0.0000000000	False
branches of parse trees	0.0	0.0	0.0	2.0	0.0000000000	False
coded in this color	0.0	0.0	0.0	2.0	0.0000000000	False
kinds of entities commands	0.0	0.0	0.0	2.0	0.0000000000	False
commands and boolean expressions	0.0	0.0	0.0	2.0	0.0000000000	False
brown for boolean expressions	0.0	0.0	0.0	2.0	0.0000000000	False
atomic commands the assignment	0.0	0.0	0.0	2.0	0.0000000000	False
green all other compound	0.0	0.0	0.0	2.0	0.0000000000	False
program or the sentence	0.0	0.0	0.0	2.0	0.0000000000	False
sentence of the language	0.0	0.0	2.9974533107	6.0	0.0000000000	False
change my color coding	0.0	0.0	0.0	2.0	0.0000000000	False
coding i will inform	0.0	0.0	0.0	2.0	0.0000000000	False
language and the sentences	0.0	0.0	0.0	2.0	0.0000000000	False
sentences of this language	0.0	0.0	0.0	2.0	0.0000000000	False
language are all programs	0.0	0.0	0.0	2.0	0.0000000000	False
unlike say a language	0.0	0.0	0.0	2.0	0.0000000000	False
program in this language	0.0	0.0	0.0	2.0	0.0000000000	False
language so this rule	0.0	0.0	0.0	2.0	0.0000000000	False
specifies that a program	0.0	0.0	0.0	2.0	0.0000000000	False
program is any command	0.0	0.0	0.0	2.0	0.0000000000	False
program of this language	0.0	0.0	0.0	2.0	0.0000000000	False
command of this language	0.0	0.0	0.0	2.0	0.0000000000	False
language well a command	0.0	0.0	0.0	2.0	0.0000000000	False
sequence of two commands	0.0	0.0	0.0	2.0	0.0000000000	False
four productions c arrow	0.0	0.0	0.0	2.0	0.0000000000	False
arrow a c arrow	0.0	0.0	0.0	2.0	0.0000000000	False
semicolon c c arrow	0.0	0.0	0.0	2.0	0.0000000000	False
right so this bar	0.0	0.0	0.0	2.0	0.0000000000	False
specifies the various alternatives	0.0	0.0	0.0	2.0	0.0000000000	False
languages are called statement	0.0	0.0	0.0	2.0	0.0000000000	False
level this the thing	0.0	0.0	0.0	2.0	0.0000000000	False
definitions of the programming	0.0	0.0	0.0	2.0	0.0000000000	False
programming language in terms	0.0	0.0	0.0	2.0	0.0000000000	False
terms of several levels	0.0	0.0	0.0	2.0	0.0000000000	False
level ok this command	0.0	0.0	0.0	2.0	0.0000000000	False
command level essentially tells	0.0	0.0	0.0	2.0	0.0000000000	False
commands from simpler commands	0.0	0.0	0.0	2.0	0.0000000000	False
command is a command	0.0	0.0	0.0	4.0	0.0000000000	False
command and the sequence	0.0	0.0	0.0	2.0	0.0000000000	False
sequence of two sequencing	0.0	0.0	0.0	2.0	0.0000000000	False
simple or compound commands	0.0	0.0	0.0	2.0	0.0000000000	False
blue this semi colon	0.0	0.0	0.0	2.0	0.0000000000	False
colon is the reserved	0.0	0.0	0.0	2.0	0.0000000000	False
word of the language	0.0	0.0	0.0	2.0	0.0000000000	False
black so the sequence	0.0	0.0	0.0	2.0	0.0000000000	False
command this conditional compound	0.0	0.0	0.0	2.0	0.0000000000	False
possibly a compound command	0.0	0.0	0.0	2.0	0.0000000000	False
level of grammar specification	0.0	0.0	0.0	2.0	0.0000000000	False
form let us assume	0.0	0.0	0.0	2.0	0.0000000000	False
expression then v assigned	0.0	0.0	0.0	2.0	0.0000000000	False
boolean so the language	0.0	0.0	0.0	2.0	0.0000000000	False
expressions i am defining	0.0	0.0	0.0	2.0	0.0000000000	False
defining a different grammar	0.0	0.0	0.0	2.0	0.0000000000	False
grammar just for variation	0.0	0.0	0.0	2.0	0.0000000000	False
defined but that grammar	0.0	0.0	0.0	2.0	0.0000000000	False
sort of a hatch	0.0	0.0	0.0	2.0	0.0000000000	False
thing in that grammar	0.0	0.0	0.0	2.0	0.0000000000	False
constant true and false	0.0	0.0	0.0	2.0	0.0000000000	False
expression the terminal false	0.0	0.0	0.0	2.0	0.0000000000	False
symbols of the language	0.0	0.0	0.0	2.0	0.0000000000	False
make compound boolean expressions	0.0	0.0	0.0	2.0	0.0000000000	False
grammar in the sense	0.0	0.0	0.0	2.0	0.0000000000	False
designed a fully parenthesized	0.0	0.0	0.0	2.0	0.0000000000	False
atomic i have enclosed	0.0	0.0	0.0	2.0	0.0000000000	False
enclosed a new parenthesis	0.0	0.0	0.0	2.0	0.0000000000	False
supposing instead we defined	0.0	0.0	0.0	2.0	0.0000000000	False
define such a grammar	0.0	0.0	0.0	2.0	0.0000000000	False
generated by this grammar	0.0	0.0	0.0	2.0	0.0000000000	False
expand this and replace	0.0	0.0	4.99575551783	10.0	0.1726618705	False
make a different derivation	0.0	0.0	0.0	2.0	0.0000000000	False
expand this and give	0.0	0.0	0.0	2.0	0.0000000000	False
two then i chose	0.0	0.0	0.0	2.0	0.0000000000	False
brackets in the language	0.0	0.0	0.0	2.0	0.0000000000	False
give you the abstract	0.0	0.0	0.0	2.0	0.0000000000	False
derivations with different syntax	0.0	0.0	0.0	2.0	0.0000000000	False
two different syntax trees	0.0	0.0	0.0	2.0	0.0000000000	False
syntax trees actually affect	0.0	0.0	0.0	2.0	0.0000000000	False
meaning of this language	0.0	0.0	0.0	2.0	0.0000000000	False
two had the values	0.0	0.0	0.0	2.0	0.0000000000	False
false then the evaluation	0.0	0.0	0.0	2.0	0.0000000000	False
evaluation of this syntax	0.0	0.0	0.0	4.0	0.0000000000	False
syntax tree would give	0.0	0.0	0.0	4.0	0.0000000000	False
true and the evaluation	0.0	0.0	0.0	2.0	0.0000000000	False
give you a value	0.0	0.0	0.0	2.0	0.0000000000	False
grammar for example falls	0.0	0.0	0.0	2.0	0.0000000000	False
language with unique meanings	0.0	0.0	0.0	2.0	0.0000000000	False
call such a grammar	0.0	0.0	0.0	2.0	0.0000000000	False
ambiguous but the syntax	0.0	0.0	0.0	2.0	0.0000000000	False
handle for the specification	0.0	0.0	0.0	2.0	0.0000000000	False
ambiguous if there exists	0.0	0.0	0.0	2.0	0.0000000000	False
sentence in the language	0.0	0.0	0.0	4.0	0.0000000000	False
right so so ambiguity	0.0	0.0	0.0	2.0	0.0000000000	False
constraint in the sense	0.0	0.0	0.0	2.0	0.0000000000	False
two different parse tree	0.0	0.0	0.0	2.0	0.0000000000	False
parse tree those parse	0.0	0.0	0.0	2.0	0.0000000000	False
tree those parse trees	0.0	0.0	0.0	2.0	0.0000000000	False
translating which means running	0.0	0.0	0.0	2.0	0.0000000000	False
problem of executing programs	0.0	0.0	0.0	2.0	0.0000000000	False
executing programs in order	0.0	0.0	0.0	2.0	0.0000000000	False
order to get meanings	0.0	0.0	0.0	2.0	0.0000000000	False
program to be interpreted	0.0	0.0	0.0	2.0	0.0000000000	False
compiler for that program	0.0	0.0	0.0	2.0	0.0000000000	False
program and the user	0.0	0.0	0.0	2.0	0.0000000000	False
user of that programming	0.0	0.0	0.0	2.0	0.0000000000	False
interpreted right so ambiguity	0.0	0.0	0.0	2.0	0.0000000000	False
means the execution behavior	0.0	0.0	0.0	2.0	0.0000000000	False
execution behavior of programs	0.0	0.0	0.0	2.0	0.0000000000	False
lot of our programming	0.0	0.0	0.0	4.0	0.0000000000	False
unambiguous yeah this grammar	0.0	0.0	0.0	2.0	0.0000000000	False
tree for every sentence	0.0	0.0	0.0	2.0	0.0000000000	False
ambiguity in most languages	0.0	0.0	0.0	2.0	0.0000000000	False
implicit order of evaluation	0.0	0.0	0.0	2.0	0.0000000000	False
expression without any parenthesis	0.0	0.0	0.0	2.0	0.0000000000	False
assumed that the syntax	0.0	0.0	0.0	2.0	0.0000000000	False
tree for this expression	0.0	0.0	0.0	2.0	0.0000000000	False
expression if you remove	0.0	0.0	0.0	2.0	0.0000000000	False
tree of this form	0.0	0.0	0.0	2.0	0.0000000000	False
construct a syntax tree	0.0	0.0	0.0	2.0	0.0000000000	False
tree supposing i removed	0.0	0.0	0.0	2.0	0.0000000000	False
ambiguity then the order	0.0	0.0	0.0	2.0	0.0000000000	False
multiplication should precede addition	0.0	0.0	0.0	2.0	0.0000000000	False
precede addition other wise	0.0	0.0	0.0	2.0	0.0000000000	False
mathematical notation most programming	0.0	0.0	0.0	2.0	0.0000000000	False
notation most programming languages	0.0	0.0	0.0	2.0	0.0000000000	False
construct has a perfect	0.0	0.0	0.0	2.0	0.0000000000	False
case of one construct	0.0	0.0	0.0	2.0	0.0000000000	False
v.srinivasa rajkumar educational	0.00119880376318	0.0	0.0	0.0	0.0000000000	False
rajkumar educational technology	0.00119880376318	0.0	0.0	0.0	0.0000000000	False
educational technology i.i.t	0.00155585073119	0.0	0.0	0.0	0.0000000000	False
technology i.i.t delhi	0.00155585073119	0.0	0.0	0.0	0.0000000000	False
i.i.t delhi presents	0.00155585073119	0.0	0.0	0.0	0.0000000000	False
presents a video	0.00119880376318	0.0	0.0	0.0	0.0000000000	False
languages by dr.s.arun	0.00119880376318	0.0	0.0	0.0	0.0000000000	False
dr.s.arun kumar deptt	0.00119880376318	0.0	0.0	1.58496250072	0.0000000000	False
deptt of comp.sc	0.00155585073119	0.0	0.0	0.0	0.0000000000	False
comp.sc & engg	0.00119880376318	0.0	0.0	1.58496250072	0.0000000000	False
i.i.t delhi lecture	0.00119880376318	0.0	0.0	1.58496250072	0.0000000000	False
talk about ambiguity	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
simple programming language	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
grammar our favorite	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
favorite context free	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
context free grammar	0.00538796657562	0.0	4.99660441426	4.75488750216	0.5454545455	False
generate this sentence	0.00765159079678	0.0	3.99660441426	6.33985000288	0.4285714286	False
applied the productions	0.00311170146237	0.0	0.0	3.16992500144	0.0000000000	False
productions or fired	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
fired the productions	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
four possible choices	0.0	0.0	0.0	1.58496250072	0.0000000000	False
chose the possibility	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
generate this ultimate	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
chosen to fire	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
chosen to apply	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
apply a production	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
keeping in mind	0.00155585073119	0.0	0.0	1.58496250072	0.0000000000	False
open bracket open	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
bracket open bracket	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
possibilities of replacement	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
intermediate sentence generation	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
sentence ok depending	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
chose to apply	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
fire a production	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
leftmost non terminal	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
non terminal symbol	0.0	0.0	1.9974533107	3.16992500144	0.0000000000	False
chosen the left	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
replacement of non	0.0	0.0	0.0	0.0	0.0000000000	False
right hand sides	0.0	0.0	0.0	1.58496250072	0.0000000000	False
independent of context	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
matter which non	0.0	0.0	0.0	1.58496250072	0.0000000000	False
terminal is chosen	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
first for replacement	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
provided you choose	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
choose the right	0.0	0.0	0.0	1.58496250072	0.0000000000	False
number these productions	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
write a justification	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
number you applied	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
permute the order	0.00573869309759	0.0	5.9974533107	4.75488750216	0.0000000000	False
two possible choices	0.0	0.0	0.0	1.58496250072	0.0000000000	False
application of production	0.00573869309759	0.0	5.9974533107	4.75488750216	0.0000000000	False
apply these productions	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
sentences your intermediate	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
order of application	0.00382579539839	0.0	0.0	3.16992500144	0.0000000000	False
derivation of sentences	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
choose to replace	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
amount of order	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
applying this production	0.00382579539839	0.0	0.0	3.16992500144	0.0000000000	False
possibilities before applying	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
interested in generating	0.00573869309759	0.0	1.9974533107	4.75488750216	0.0000000000	False
derivation this independence	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
partial ordering specifies	0.0019128976992	0.0	0.0	3.16992500144	0.0000000000	False
derivations and collapse	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
partial order colas	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
independence and dependence	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
dependence in fact	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
draw a tree	0.00155585073119	0.0	0.0	0.0	0.0000000000	False
tree of exact	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
sentence the first	0.00382579539839	0.0	0.0	1.58496250072	0.0000000000	False
symbol ok open	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
symbol um remember	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
remember our convention	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
convention that black	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
black denotes terminal	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
denotes terminal symbols	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
symbols the eventual	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
strings in black	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
language the colors	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
denote um denote	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
denote certain abstractions	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
production s yields	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
yields open parenthesis	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
generating the sentence	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
expanded into open	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
order you perform	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
productions the first	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
obtain a tree	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
call the parse	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
terminal symbols notice	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
read the tree	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
read the leaves	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
leaves from left	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
open parenthesis open	0.00382579539839	0.0	0.0	0.0	0.0000000000	False
parenthesis open parenthesis	0.00382579539839	0.0	0.0	0.0	0.0000000000	False
close parenthesis close	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
parenthesis close parenthesis	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
tree for generating	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
generating any sentence	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
point of view	0.00455270068076	0.0	7.99575551783	7.92481250361	0.3858520900	False
view of compiling	0.00382579539839	0.0	0.0	1.58496250072	0.0000000000	False
compiling language implementation	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
orders of derivation	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
ways of traversing	0.00155585073119	0.0	0.0	1.58496250072	0.0000000000	False
traversing this parse	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
parse parse tree	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
tree as presenting	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
presenting the partial	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
firing of productions	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
unique parse tree	0.00382579539839	0.0	0.0	3.16992500144	0.0000000000	False
necessarily a unique	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
tree um depending	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
decide to traverse	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
traverse the tree	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
familiar topological sorting	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
sort just takes	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
takes a partial	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
order and linearizes	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
provide a linear	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
order a total	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
order are maintained	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
fact for partial	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
essentially a parsed	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
derivations or traverses	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
theory of partial	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
compiling or language	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
implementation it doesn	0.0	0.0	0.0	0.0	0.0000000000	False
stream of symbols	0.00382579539839	0.0	0.0	3.16992500144	0.0000000000	False
kind of language	0.00155585073119	0.0	0.0	1.58496250072	0.0000000000	False
implicit um type	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
type of terminal	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
make we make	0.0019128976992	0.0	0.0	1.58496250072	0.0000000000	False
make a clear	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
call a concrete	0.0019128976992	0.0	0.0	0.0	0.0000000000	False
concrete parse tree	0.00765159079678	1.0	4.99660441426	6.33985000288	0.5454545455	True
